topic_id,topic_title,topic_order,subtopic_id,subtopic_title,basesubtopic_title,basesubtopic_id,subtopic_order,basesubtopic_outcomes,subtopic_reason_for_inclusion,lantern_substrand_title,Strand
11189,Trig Graphs - reciprocals (rad),426,51646,"Key features of cot, sec and cosec curves (rad)","Recognise key features of cot, sec and cosec curves (rad)",2198,1430,,,,Trigonometry
11189,Trig Graphs - reciprocals (rad),426,192068,"Single transformations of cot, sec and cosec curves and equations (rad)","Perform and recognise single transformations of cot, sec and cosec curves and equations (rad)",5339,1448,,,,Trigonometry
11189,Trig Graphs - reciprocals (rad),426,51647,"Transformations of cot, sec and cosec curves and equations (rad)","Perform and recognise mixed transformations of cot, sec and cosec curves and equations (rad)",2199,1450,,,,Trigonometry
11189,Trig Graphs - reciprocals (rad),426,51648,"Domain and range of cot, sec and cosec curves (rad)","State domain and range of cot, sec and cosec curves (rad)",2200,1470,,,,Trigonometry
11189,Trig Graphs - reciprocals (rad),426,51649,"Graph cot, sec and cosec curves (rad)","Graph cot, sec and cosec curves  (rad)",2201,1490,,,,Trigonometry
11189,Trig Graphs - reciprocals (rad),426,51650,"Find the equation of a cot, sec and cosec curve (rad)","Find the equation of a cot, sec and cosec curve (rad)",2202,1510,,,,Trigonometry
11189,Trig Graphs - reciprocals (rad),426,148511,Applications of  cot/sec/cosec functions (rad),Solve applications of reciprocal trig functions involving transformations (rad),5063,1530,,,,Trigonometry
11190,Trig Graphs - mixed (rad),427,51657,Analyse solutions to trigonometric functions (rad),Analyse solutions to trigonometric functions (rad) CAS,2209,1610,,,,Trigonometry
11190,Trig Graphs - mixed (rad),427,192069,Find solutions graphically for mixed functions (rad),Find solutions graphically for mixed functions (rad),5078,1615,,,,Trigonometry
11190,Trig Graphs - mixed (rad),427,148512,Analyse solutions to trigonometric functions with reciprocal functions (rad),Analyse solutions to trigonometric functions with reciprocal functions (rad) CAS,5058,1630,,,,Trigonometry
11190,Trig Graphs - mixed (rad),427,118498,Analyse solutions to trigonometric inequalities (rad),Analyse solutions to trigonometric inequalities (rad) CAS,4562,1650,,,,Trigonometry
4016,Parametric Equations,450,116411,Convert linear functions to parametric form,Convert linear functions to parametric form,4442,550,,,,Algebra
4016,Parametric Equations,450,116412,Sketch linear functions presented in parametric form,Graph linear functions in parametric form,4443,560,,,,Algebra
4016,Parametric Equations,450,116413,Convert quadratic functions to parametric form,Convert quadratic functions to parametric form,4444,570,,,,Algebra
4016,Parametric Equations,450,116414,Sketch quadratic functions presented in parametric form,Graph quadratic functions in parametric form,4445,580,,,,Algebra
4016,Parametric Equations,450,116415,Convert equations for a circle into parametric form,Convert circle equations to parametric form,4446,590,,,,Algebra
4016,Parametric Equations,450,116416,Sketch circles presented in parametric form,Graph circles in parametric form,4447,600,,,,Algebra
4016,Parametric Equations,450,51658,Rectangular equations,Convert parametric equations to rectangular form,2175,610,,,,Algebra
4016,Parametric Equations,450,51659,Alternate forms of parametric equations,Rewrite rectangular equations given a parameter,2176,620,,,,Algebra
4016,Parametric Equations,450,51660,Rectangular equations for parametric equation,Convert parametric equations to rectangular form and graph,2237,640,,,,Algebra
4016,Parametric Equations,450,51661,Describe parametric curves,Identify and describe parametric curves,2238,650,,,,Algebra
4016,Parametric Equations,450,51662,Graph parametric equations,"Graph parametric equations - mixed set of 5617, 4443, 4445, 4447",2239,660,,,,Algebra
4016,Parametric Equations,450,53669,Parametric representations of quadratics,TBD - Parametric Representations of Quadratics,2730,662,,,,Algebra
4016,Parametric Equations,450,51663,Identifying conics in locus and parametric forms,Identify a conic written in locus or parametric form,2630,665,,,,Algebra
4016,Parametric Equations,450,51664,Applications of parametric equations,Solve applications involving parametric equations,2177,670,,,,Algebra
4017,Functions (Graphs and Behavior),460,81318,Construct graphs from tables of values or descriptions of situations,Construct Graphs from Tables of Values or Descriptions of Situations,3621,500,,,,Functions
4017,Functions (Graphs and Behavior),460,81319,Linear vs exponential models,Linear Vs Exponential Models,3622,505,,,,Functions
4017,Functions (Graphs and Behavior),460,81320,Strengths and limitations of models,Strengths and Limitations of Models,3623,507,,,,Functions
4017,Functions (Graphs and Behavior),460,51665,Identifying curves and equations,Identifying Curves and Equations (Yr 10),1333,510,,,,Functions
4017,Functions (Graphs and Behavior),460,135657,Relationships between roots and intercepts (Investigation),Relationships between roots and intercepts (Investigation),4657,515,,,,Functions
4017,Functions (Graphs and Behavior),460,51666,Polynomial curve sketching,Polynomial curve sketching (Yr10A),500,520,,,,Functions
4017,Functions (Graphs and Behavior),460,103251,"Use  graph of y=p(x) to graph -p(x), p(-x), p(x)+c or ap(x)","Use  graph of y=P(x) to graph -P(x), P(-x), P(x)+c or aP(x)",4347,525,,,,Functions
4017,Functions (Graphs and Behavior),460,103252,Use graph of y=f(x) to sketch f(x) +k and y = f(x-a),Use graph of y=f(x) to sketch f(x) +k and y = f(x-a),4348,528,,,,Functions
4017,Functions (Graphs and Behavior),460,116417,Compare the graphs of y=f(x) and y=g(x) to y=f(x)+g(x),Compare the graphs of y=f(x) and y=g(x) to y=f(x)+g(x),4449,529,,,,Functions
4017,Functions (Graphs and Behavior),460,116418,Compare the graphs of y=f(x) and y=g(x) to y=f(x)g(x),Compare the graphs of y=f(x) and y=g(x) to y=f(x)g(x),4450,530,,,,Functions
4017,Functions (Graphs and Behavior),460,51667,Transformations of functions,Transformations of Functions,371,530,,,,Functions
4017,Functions (Graphs and Behavior),460,51668,Graphs and vertical translations,Graphs and vertical translations (Yr 10),2076,540,,,,Functions
4017,Functions (Graphs and Behavior),460,51669,Dilation and symmetry,Dilation and Symmetry,1332,550,,,,Functions
4017,Functions (Graphs and Behavior),460,51670,Matrix transformations of functions,Matrix Transformations of Functions,2637,555,,,,Functions
4017,Functions (Graphs and Behavior),460,51671,"Mixed graphs 1 (linear, quad, exp, circles)","Mixed Graphs I (linear, quad, exp, circles) (Yr 10)",1239,560,,,,Functions
4017,Functions (Graphs and Behavior),460,51672,"Mixed graphs 2 (linear, quad, cubic, 1/x)","Mixed graphs II (linear, quad, cubic, 1/x) (Yr 10a)",591,570,,,,Functions
4017,Functions (Graphs and Behavior),460,51673,"Mixed graphs 3 (quad, exp, cubic, 1/x)","Mixed Graphs III (quad, exp, cubic, 1/x) (Yr 10a)",1240,580,,,,Functions
4017,Functions (Graphs and Behavior),460,51674,"Comparing functions (quad, cubic, exp, linear)","Comparing Functions (quad, cubic, exp, linear)",1894,610,,,,Functions
4017,Functions (Graphs and Behavior),460,51309,Graphing linear and nonlinear inequalities,Graphing Linear and Non-Linear Inequalities,2142,612,,,,Functions
4017,Functions (Graphs and Behavior),460,81321,Asymptotes and discontinuities,Asymptotes and Discontinuities,3634,614,,,,Functions
4017,Functions (Graphs and Behavior),460,81322,Number of solutions (from a graph),Number of Solutions (from a graph),3635,618,,,,Functions
4017,Functions (Graphs and Behavior),460,51675,Domains (graphs and equations),Domains (graphs and equations),1746,620,,,,Functions
4017,Functions (Graphs and Behavior),460,51676,Interpreting key features of non-linear graphs,Interpreting Key Features of Non-Linear Graphs,2372,630,,,,Functions
4017,Functions (Graphs and Behavior),460,51677,Non-linear graphs and tables of values,Non-Linear Graphs and Tables of Values,2500,640,,,,Functions
4017,Functions (Graphs and Behavior),460,51678,Modelling nonlinear relationships,Modelling non-linear Relationships,832,650,,,,Functions
4017,Functions (Graphs and Behavior),460,51679,Interpolation and extrapolation of information from non-linear graphs,Interpolation and Extrapolation of Information from Non-Linear Graphs,2373,660,,,,Functions
4017,Functions (Graphs and Behavior),460,81323,Graphing continuous and discontinuous functions,Graphs of continuous and discontinuous functions,3588,665,,,,Functions
4017,Functions (Graphs and Behavior),460,51680,Graphing curves using graphic calculators,Graphing curves using graphic calculators,2097,670,,,,Functions
4017,Functions (Graphs and Behavior),460,51681,Applications of polynomials,Applications of Polynomials,2098,680,,,,Functions
4017,Functions (Graphs and Behavior),460,51682,Choosing the correct function model,Choosing the correct function model,2641,690,,,,Functions
4017,Functions (Graphs and Behavior),460,103253,Identify graphs of simple loci,Identify graphs of simple loci,4129,695,,,,Functions
4017,Functions (Graphs and Behavior),460,51683,Hybrid functions,Hybrid Functions,2638,700,,,,Functions
4017,Functions (Graphs and Behavior),460,51684,Truncus,Truncus,2639,710,,,,Functions
4017,Functions (Graphs and Behavior),460,51685,Direct and inverse variation,Direct and Inverse Variation,970,720,,,,Functions
4017,Functions (Graphs and Behavior),460,51686,Using technology to solve problems with graphs i,Using technology to solve problems with graphs I,1521,730,,,,Functions
4017,Functions (Graphs and Behavior),460,51687,Using technology to solve problems with graphs ii,Using technology to solve problems with graphs II ,1885,740,,,,Functions
4017,Functions (Graphs and Behavior),460,51688,Intersections of graphs by other methods i,Intersections of Graphs by other methods I,1522,750,,,,Functions
4017,Functions (Graphs and Behavior),460,51689,Intersections of graphs by other methods ii,Intersections of graphs by other methods II,1884,760,,,,Functions
4018,Polynomials (Manipulation and Zeros),470,51307,Solve polynomial inequalities,Solve polynomial inequalities,631,510,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51690,Polynomials and notation,Polynomials and Notation (Yr 10A),1281,540,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51691,Equivalent polynomials,Equivalent Polynomials,2380,541,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51692,Addition and subtraction of polynomials,Addition and Subtraction of Polynomials (Yr 10A),1504,542,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51693,Multiplication of polynomials,Multiplication of Polynomials (Yr 10A),1505,546,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51694,Polynomial division,Polynomial Division (Yr 10A),1282,550,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51695,Remainder and factor theorem,Remainder and Factor Theorem,2187,551,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51696,Further applications of remainder and factor theorem,Further Applications of Remainder and Factor Theorem (Yr 10A),1880,552,,,,Other
4018,Polynomials (Manipulation and Zeros),470,135658,Rational root theorems,Rational root theorems,4604,555,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51697,Polynomial division using synthetic division,Polynomial Division Using Synthetic Division ,2090,560,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51698,Polynomials (further work on definitions),Polynomials (further work on Definitions),430,610,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51699,Polynomial identities,Polynomial Identities,1506,620,,,,Other
4018,Polynomials (Manipulation and Zeros),470,51700,Numerical approximations of roots,Numerical Approximations of Roots,2377,670,,,,Other
4018,Polynomials (Manipulation and Zeros),470,116419,Halving the interval method,Halving the interval method,4358,671,,,,Other
4018,Polynomials (Manipulation and Zeros),470,81324,Physical characteristics of solving an equation,Physical characteristics of solving an equation,3689,671,,,,Other
